Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2007-07-31T00:00:00,5.638,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-08-31T00:00:00,4.4655,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-09-30T00:00:00,6.8984,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-10-31T00:00:00,4.7078,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-11-30T00:00:00,3.7547,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2007-12-31T00:00:00,4.8666,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-01-31T00:00:00,0.6477,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-02-29T00:00:00,1.556,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-03-31T00:00:00,1.0502,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-04-30T00:00:00,2.0556,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-05-31T00:00:00,4.5364,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-06-30T00:00:00,5.047,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-07-31T00:00:00,4.826,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-08-31T00:00:00,3.5015,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-09-30T00:00:00,4.4068,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-10-31T00:00:00,2.4457,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-11-30T00:00:00,1.465,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2008-12-31T00:00:00,4.7561,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-01-31T00:00:00,0.7286,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-02-28T00:00:00,2.287,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2009-03-31T00:00:00,1.4461,Monthly,EURCAS,2024-03-21T09:18:00
