Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Balance of Trade,2009-09-30T00:00:00,-164.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-10-31T00:00:00,3002.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-11-30T00:00:00,1363.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2009-12-31T00:00:00,1859.8,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-01-31T00:00:00,-11345.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-02-28T00:00:00,1520.4,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-03-31T00:00:00,1410.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-04-30T00:00:00,-1102.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-05-31T00:00:00,-5472.3,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-06-30T00:00:00,434,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-07-31T00:00:00,4502.7,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-08-31T00:00:00,-6347,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-09-30T00:00:00,15.5,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-10-31T00:00:00,2583,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-11-30T00:00:00,-3143.6,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2010-12-31T00:00:00,-1998.1,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-01-31T00:00:00,-16911.2,Monthly,XTTBEZ,2023-04-20T09:28:00
Euro Area,Balance of Trade,2011-02-28T00:00:00,-3749,Monthly,XTTBEZ,2023-04-20T09:28:00
