Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Current Account,2008-12-31T00:00:00,-0.16,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-01-31T00:00:00,-21.99,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-02-28T00:00:00,-12.01,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-03-31T00:00:00,-1.41,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-04-30T00:00:00,-7.72,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-05-31T00:00:00,-12.17,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-06-30T00:00:00,0.74,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-07-31T00:00:00,14.6,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-08-31T00:00:00,-1.2,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-09-30T00:00:00,-2.14,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-10-31T00:00:00,0.25,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-11-30T00:00:00,0.97,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2009-12-31T00:00:00,13.98,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-01-31T00:00:00,-17.5,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-02-28T00:00:00,-7.39,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-03-31T00:00:00,1.23,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-04-30T00:00:00,-1.97,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-05-31T00:00:00,-17.11,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-06-30T00:00:00,-1.19,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-07-31T00:00:00,5.66,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-08-31T00:00:00,-4.48,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-09-30T00:00:00,-0.58,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-10-31T00:00:00,2.78,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-11-30T00:00:00,0.2,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2010-12-31T00:00:00,9.6,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-01-31T00:00:00,-23.41,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-02-28T00:00:00,-15.59,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-03-31T00:00:00,-0.77,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-04-30T00:00:00,-4.36,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-05-31T00:00:00,-15.97,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-06-30T00:00:00,2.35,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-07-31T00:00:00,1.88,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-08-31T00:00:00,-4.24,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-09-30T00:00:00,0.35,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-10-31T00:00:00,0.76,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-11-30T00:00:00,4.82,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2011-12-31T00:00:00,19.72,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-01-31T00:00:00,-15.53,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-02-29T00:00:00,-9.36,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-03-31T00:00:00,6.86,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-04-30T00:00:00,2.55,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-05-31T00:00:00,-5.08,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-06-30T00:00:00,20.93,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-07-31T00:00:00,21.94,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-08-31T00:00:00,7.17,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-09-30T00:00:00,10.82,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-10-31T00:00:00,11.58,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-11-30T00:00:00,16.7,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2012-12-31T00:00:00,28.13,Monthly,EUCQCA11,2022-10-20T08:23:00
Euro Area,Current Account,2013-01-31T00:00:00,-8.67,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-02-28T00:00:00,4.65,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-03-31T00:00:00,26.76,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-04-30T00:00:00,14.57,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-05-31T00:00:00,7.05,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-06-30T00:00:00,24.87,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-07-31T00:00:00,26.83,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-08-31T00:00:00,13.21,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-09-30T00:00:00,17.92,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-10-31T00:00:00,23.09,Monthly,EUCQCA11,2024-01-18T09:36:00
Euro Area,Current Account,2013-11-30T00:00:00,25.25,Monthly,EUCQCA11,2024-01-18T09:36:00
